,ID,Average User Rating,User Rating Count,Price,Size
78,307132353,4.5,35199.0,2,500501504.0
79,307219373,3.0,5013.0,0,54787072.0
80,307538288,3.5,1119.0,2,8881152.0
81,307662507,3.5,2606.0,4,107105280.0
82,308032437,4.5,863.0,3,33033216.0
83,308608974,3.0,1926.0,0,108253184.0
84,308834118,2.5,1848.0,0,1326164.0
85,309225116,3.0,24821.0,0,14717952.0
86,309399343,3.5,2503.0,0,2582857.0
87,310251116,4.0,16693.0,0,5500291.0
88,311395856,3.5,191081.0,0,65303552.0
89,311395924,4.0,2767.0,1,30746624.0
90,311456818,3.5,14073.0,0,115074048.0
91,311466554,4.5,5543.0,4,39997440.0
92,311468972,3.0,12659.0,0,10308608.0
93,311544087,4.0,90386.0,0,43073536.0
94,312093430,3.0,40.0,0,2004992.0
95,313149078,2.0,353.0,0,2818386.0
96,313324870,2.5,47.0,0,6994639.0
97,313365393,3.0,866.0,0,10136576.0
98,313478124,3.5,3416.0,0,8646161.0
99,313734044,3.5,67670.0,0,7703552.0
100,313835253,2.5,634.0,0,3396500.0
101,314162908,3.0,282.0,2,4225024.0
102,314464100,3.5,93235.0,0,259371008.0
103,314506629,4.0,569.0,2,23805952.0
104,314907526,3.5,127.0,2,3684352.0
105,315733642,4.0,193923.0,0,233482240.0
106,316491616,4.0,42389.0,2,56048640.0
107,316540851,3.5,207.0,3,23740416.0
108,317154247,3.0,16554.0,0,6338617.0
109,317677424,3.0,6906.0,0,12120793.0
110,318083567,3.0,9.0,1,20501504.0
111,318267805,3.5,2110.0,0,76698624.0
112,318280645,3.5,267.0,3,39074816.0
113,318465515,2.0,704.0,0,413902.0
114,318639200,3.5,23854.0,0,44707840.0
115,318974349,3.0,847.0,0,995328.0
116,318975161,3.0,233.0,0,761856.0
117,319009472,3.0,5.0,0,2137088.0
118,319305999,4.5,14864.0,0,47129600.0
119,319519142,2.5,43.0,0,41591808.0
120,320166918,1.5,8.0,1,82583552.0
121,320469536,2.5,3593.0,0,7750656.0
122,320667784,3.0,344.0,0,4578541.0
123,321026028,4.5,36581.0,0,69393408.0
124,321026028,4.5,36581.0,0,69393408.0
125,321219952,3.0,302.0,0,85569536.0
126,321369231,4.0,5778.0,1,253834240.0
127,321756558,4.5,27739.0,0,104436736.0
128,322110989,4.0,163.0,1,83070976.0
129,322423174,3.5,212763.0,0,9466880.0
130,322829337,3.0,24.0,0,4474837.0
131,323122770,3.5,166.0,0,10318615.0
132,323242790,3.5,35905.0,0,13216994.0
133,323249918,2.5,268.0,0,5334016.0
134,323375748,3.0,942.0,0,18093056.0
135,323833695,3.5,3135.0,0,9205022.0
136,324012853,4.0,1435.0,2,22335488.0
137,324018225,3.0,680.0,0,4481024.0
138,324331173,3.5,3015.0,0,10139648.0
139,324335340,4.5,688.0,0,70557696.0
140,324355661,4.0,113.0,0,48675840.0
141,324530319,2.0,291.0,0,9900032.0
142,324538716,4.5,62.0,0,22518784.0
143,324561305,3.5,1054.0,0,5085584.0
144,324715902,3.5,9.0,0,16440320.0
145,326148795,3.0,657.0,0,25035776.0
146,326162486,3.0,47338.0,0,9214976.0
147,327098920,3.5,1979.0,0,9659320.0
148,327244757,2.5,654.0,0,13483008.0
149,327708154,4.0,213.0,9,22864896.0
150,327755335,3.0,15277.0,0,8482816.0
151,327771130,3.5,776.0,0,64505856.0
152,328034857,3.5,5378.0,0,15120306.0
153,328168559,4.0,2567.0,4,21422080.0
154,328330651,2.5,29.0,0,35214336.0
155,328415391,3.5,199585.0,0,145777664.0
156,329218549,4.5,143719.0,0,109671424.0
157,329466722,3.0,4289.0,0,24214528.0
158,329629837,3.0,178.0,0,11965728.0
159,329707508,3.0,694.0,0,7587880.0
160,329911028,5.0,6.0,0,19798016.0
161,330159662,3.0,46861.0,0,8752128.0
162,330222186,3.5,1639.0,0,35438592.0
163,330511928,4.0,148144.0,0,12429966.0
164,331271904,4.0,7950.0,2,8432232.0
165,331513453,0.0,0.0,0,1612800.0
166,331538702,3.5,517.0,0,22585344.0
167,332424440,3.5,4049.0,0,49016832.0
168,333178201,3.0,345.0,0,5614592.0
169,333208117,3.5,7499.0,0,1978912.0
170,333277750,1.5,18.0,0,75976704.0
171,333279031,3.0,38008.0,0,7494656.0
172,333453221,3.5,3650.0,0,16141677.0
173,334183810,2.5,1604.0,0,7075285.0
174,334187594,3.0,17680.0,0,52412416.0
175,334436243,3.5,7.0,0,9431040.0
176,334546669,0.0,0.0,0,67878912.0
177,334616790,3.0,166.0,0,16702740.0
178,334828574,2.0,868.0,0,15370240.0
179,335019557,3.5,10785.0,0,52757132.0
180,335029050,4.0,17440.0,4,888494080.0
181,335049342,2.5,234.0,0,1098368.0
182,335249553,4.0,95466.0,0,58547200.0
183,335498819,2.5,295.0,0,5336201.0
184,335523128,4.0,178.0,0,9961472.0
185,335545504,5.0,960.0,9,364954624.0
186,335789094,3.0,3284.0,0,34713600.0
187,335929820,4.0,63.0,2,27623424.0
188,335941858,2.0,849.0,0,16375808.0
189,336106741,3.5,532.0,0,30134272.0
190,336302082,3.0,746.0,0,12349649.0
191,336305171,4.0,3910.0,0,22872064.0
192,336472524,4.0,118.0,0,11697152.0
193,337209160,4.0,486.0,0,283385856.0
194,338117897,3.5,884.0,0,1250034.0
195,338348877,3.0,80790.0,0,36204544.0
196,338490375,3.0,1419.0,0,29578240.0
197,338729908,3.5,30.0,0,63169536.0
198,338740447,3.0,297.0,1,3898368.0
199,339224754,4.0,893.0,3,43512832.0
200,339348074,2.5,240.0,0,6322647.0
201,339451567,3.0,1471.0,0,331237376.0
202,339473599,3.5,123.0,3,36946944.0
203,339597241,2.5,6630.0,0,8592384.0
204,339720335,3.5,158.0,0,1202176.0
205,340524558,2.5,3183.0,0,6794240.0
206,340590296,0.0,0.0,1,12795904.0
207,340769953,4.0,26674.0,0,37340259.0
208,341089820,3.5,17409.0,0,211776512.0
209,341239927,4.0,84.0,0,7619584.0
210,341288790,5.0,7.0,0,13151232.0
211,342097431,3.5,286.0,0,14863724.0
212,342254531,3.0,1620.0,0,11439792.0
213,342648612,3.5,37435.0,0,11333632.0
214,342960702,4.0,532.0,0,19387392.0
215,343751704,2.0,18.0,0,6556139.0
216,343795703,4.0,836.0,0,24859648.0
217,343816134,3.5,13618.0,0,25593921.0
218,344058289,4.0,64.0,0,53878784.0
219,344115274,4.0,184.0,0,56263680.0
220,344942625,2.5,310.0,0,26754048.0
221,345015452,3.5,92.0,2,37567488.0
222,345748786,3.5,324.0,0,13945969.0
223,346622193,3.5,1736.0,0,80186242.0
224,346656942,2.5,1377.0,0,7988224.0
225,346728338,2.0,6.0,0,13468672.0
226,347024989,3.5,96.0,0,52686848.0
227,347872059,3.5,1739.0,0,14912432.0
228,347920086,4.0,1009.0,0,123698176.0
229,347990652,2.0,602.0,0,215840.0
230,347996243,4.0,1335.0,2,32712704.0
231,348056335,3.0,86.0,0,13109248.0
232,348308731,3.5,37350.0,0,14556326.0
233,348639431,2.0,119.0,0,46803968.0
234,348741265,3.0,1229.0,0,10781853.0
235,348741265,3.0,1229.0,0,10781853.0
236,348792842,3.5,14.0,0,9549824.0
237,348795059,4.0,342.0,0,19326976.0
238,349841578,3.0,254.0,0,8296134.0
239,351086172,4.5,10311.0,0,50140160.0
240,351214816,2.5,319.0,0,47455232.0
241,351448383,4.0,98.0,2,11632640.0
242,351683087,3.0,49.0,0,5049774.0
243,352292715,3.5,307.0,0,16819162.0
244,353864056,3.0,41.0,2,47454208.0
245,353941606,3.0,11.0,0,19125248.0
246,355022891,1.5,200.0,0,2651122.0
247,355524910,4.5,9908.0,4,529755136.0
248,356086906,3.0,124.0,0,1224994.0
249,356153459,0.0,0.0,1,5771264.0
250,356161101,3.5,6381.0,0,6678875.0
251,356277312,5.0,37.0,0,8821760.0
252,356578890,3.5,1456.0,0,27736030.0
253,357039281,0.0,0.0,1,8813568.0
254,357708798,2.5,272.0,0,10806272.0
255,358060284,3.0,157.0,1,12133376.0
256,358348579,3.0,13433.0,0,29326612.0
257,358617686,4.5,28.0,2,23948288.0
258,359033497,3.0,17.0,0,2708572.0
259,359060159,2.5,11.0,1,18437120.0
260,359081738,4.5,8.0,0,13504512.0
261,359891723,4.0,45686.0,0,92408832.0
262,360918170,2.5,1096.0,0,70583296.0
263,361294339,3.0,203.0,1,8246272.0
264,361967071,0.0,0.0,0,34558976.0
265,362548659,2.5,39.0,0,18537472.0
266,362562850,2.5,2117.0,0,18915328.0
267,362890121,3.5,12215.0,0,50012160.0
268,363480718,3.5,6230.0,1,12067083.0
269,363503154,3.5,579.0,1,157129465.0
270,364165557,4.0,1550.0,4,257059840.0
271,364204209,4.0,2303.0,3,219693056.0
272,364478839,4.0,1638.0,0,57462784.0
273,364502845,4.0,6839.0,0,214619136.0
274,364575127,3.0,2738.0,0,10511989.0
275,364741787,5.0,5.0,1,22065152.0
276,364854741,4.5,227.0,19,64207872.0
277,364870866,4.0,184.0,2,17022757.0
278,364895370,2.5,16.0,1,16104448.0
279,364900027,4.5,368.0,3,34542592.0
280,364902376,2.5,420.0,2,62170112.0
281,364918873,3.5,24688.0,0,39510016.0
282,365417902,3.0,107.0,0,23666919.0
283,365445568,2.5,15.0,0,3866624.0
284,365520139,0.0,0.0,1,26766336.0
285,365735712,3.5,187.0,4,34923520.0
286,366158571,2.5,6147.0,0,54165504.0
287,366159742,4.5,954.0,0,44658688.0
288,366161039,5.0,1229.0,0,28633088.0
289,366161441,3.0,1361.0,0,60317696.0
290,366248696,4.5,1003.0,1,52358144.0
291,366253054,2.5,79.0,2,131782656.0
292,366536578,2.0,697.0,0,16104448.0
293,366561888,4.0,2987.0,1,78302208.0
294,366798640,3.0,85.0,1,20706304.0
295,366939020,3.5,2217.0,0,40773632.0
296,367107953,4.0,129759.0,0,105713664.0
297,367233816,0.0,0.0,0,2089984.0
298,367235715,2.5,132.0,0,8119296.0
299,367248882,0.0,0.0,0,12688384.0
300,367278729,4.5,3344.0,0,39673856.0
301,367322717,3.5,5.0,0,15073280.0
302,367324774,3.5,45.0,0,4509696.0
303,367568101,4.0,15.0,3,23407616.0
304,367637700,4.0,16293.0,0,71884800.0
305,367907414,2.5,387.0,0,23119872.0
306,368167255,1.5,7.0,0,6987776.0
307,368425673,3.0,705.0,0,7696478.0
308,368440550,3.0,3813.0,0,2517539.0
309,368841090,4.5,18279.0,4,65495040.0
310,369230474,3.0,136.0,0,46461952.0
311,369632622,3.0,156.0,0,5767777.0
312,370505059,3.0,37299.0,0,14755916.0
313,370559102,4.0,978.0,0,154198016.0
314,370826800,3.0,39.0,0,2984960.0
315,371177212,2.0,35.0,0,2849792.0
316,371267033,3.5,449.0,0,20720901.0
317,371323725,3.5,113.0,0,44390400.0
318,371380665,4.0,5326.0,7,48809984.0
319,371670940,2.5,26.0,0,19681763.0
320,372283052,3.0,9.0,0,12778912.0
321,372344620,0.0,0.0,0,257070080.0
322,372918687,4.0,1158.0,0,21807104.0
323,373002953,4.0,3447.0,4,208099328.0
324,373258797,3.0,11.0,5,23780352.0
325,373750568,3.5,119.0,0,20304207.0
326,373751016,0.0,0.0,0,25155584.0
327,374143422,5.0,19.0,1,129360896.0
328,374166033,3.5,769.0,0,28652544.0
329,374226978,4.0,23.0,4,25844736.0
330,374559518,3.0,1782.0,0,165506048.0
331,374976525,0.0,0.0,0,502263808.0
332,375694800,3.5,552.0,0,6614449.0
333,375715528,4.5,32.0,5,5702656.0
334,375968612,3.0,183.0,0,20264890.0
335,376098160,3.5,51383.0,0,118840320.0
336,376129315,4.0,1250.0,0,30252032.0
337,376533255,1.5,46.0,0,42488832.0
338,376555565,3.5,38.0,0,10133504.0
339,376637764,3.0,136.0,0,61472768.0
340,376659240,0.0,0.0,2,11020288.0
341,376949996,4.0,2091.0,0,35420160.0
342,377182568,4.5,676.0,4,121187328.0
343,377544857,4.5,1312.0,2,63946752.0
344,377617125,3.5,380.0,0,37152386.0
345,377664389,4.0,2205.0,0,34355200.0
346,377734408,3.0,1900.0,0,39472128.0
347,377883789,4.0,203.0,0,15966508.0
348,378161776,4.5,22149.0,0,112579584.0
349,378290829,4.0,13.0,0,10514432.0
350,378491005,4.0,38.0,0,128826368.0
351,378652919,3.5,217.0,0,13305796.0
352,378756466,4.0,997.0,3,38358016.0
353,378772227,4.0,4424.0,2,30310400.0
354,379424297,4.0,2171.0,0,71461888.0
355,379485289,2.5,55.0,0,925334.0
356,379824953,3.0,914.0,0,14018005.0
357,380290526,4.0,1460.0,0,26494976.0
358,380862211,4.5,1249.0,0,93254656.0
359,381004911,4.0,861.0,0,5682435.0
360,381118863,3.5,3293.0,0,16161543.0
361,381945962,3.0,188.0,0,3125248.0
362,382010483,4.5,10.0,0,51822592.0
363,382635254,3.0,361.0,0,15421440.0
364,382679047,3.5,24.0,9,17991680.0
365,382693659,3.0,103.0,0,4241408.0
366,382783275,3.0,258.0,0,19264702.0
367,383152745,4.5,725.0,3,103183360.0
368,383244367,1.5,56.0,0,10132718.0
369,384357212,3.0,63.0,0,10350262.0
370,384367567,5.0,5.0,0,8065334.0
371,384372078,4.5,60.0,0,3892224.0
372,384405726,3.0,298.0,0,24436634.0
373,384844988,4.0,12661.0,0,62133248.0
374,384855809,3.0,93.0,0,6281433.0
375,384864839,0.0,0.0,0,21003264.0
376,385429453,2.5,479.0,0,5583336.0
377,385673850,3.5,563.0,0,10961235.0
378,385706933,3.0,100.0,2,47011298.0
379,385726463,4.0,3673.0,0,53997568.0
380,385902072,3.5,3298.0,2,50094080.0
381,386104577,3.0,354.0,4,42478592.0
382,386129283,4.0,481.0,0,30674388.0
383,386151503,3.0,94.0,1,62168064.0
384,386223177,4.5,24.0,0,17375232.0
385,386260074,4.5,10.0,0,1503232.0
386,387156198,4.0,8861.0,0,65256448.0
387,387310377,2.0,6.0,0,10477568.0
388,387320055,3.5,663.0,0,19929855.0
389,387351111,3.5,296.0,0,27007974.0
390,387650111,4.5,39.0,2,36168704.0
391,387851983,3.0,403.0,0,19490740.0
392,387944315,4.0,5164.0,0,208402432.0
393,388187669,4.0,139.0,0,10950039.0
394,388615745,2.5,15.0,0,2686976.0
395,388977544,0.0,0.0,1,24563712.0
396,389066545,3.5,515.0,0,28962816.0
397,389361884,4.0,197.0,0,12941681.0
398,389456852,4.5,26.0,0,112240640.0
399,389762204,4.5,1223.0,0,72173568.0
400,389983347,0.0,0.0,0,8636509.0
401,390422167,4.0,11125.0,4,812956672.0
402,390442890,3.0,57.0,0,1121700.0
403,390817401,4.0,37.0,0,101123893.0
404,391098251,3.0,6.0,0,39820288.0
405,391234866,2.5,341.0,0,181682176.0
406,391239935,4.0,660.0,1,154198016.0
407,391294299,2.5,34.0,2,52587520.0
408,391297152,4.5,4516.0,4,594029568.0
409,391507083,0.0,0.0,0,94198784.0
410,391545915,1.5,7.0,0,70511616.0
411,391563661,2.5,12.0,0,66524160.0
412,391986469,2.5,23.0,0,1218106.0
413,391988755,2.5,6.0,1,1506304.0
414,392789372,4.5,889.0,4,32216064.0
415,392885979,4.0,1719.0,0,45790208.0
416,392918110,3.5,88.0,0,49774293.0
417,393180444,3.5,58.0,0,50365440.0
418,393340337,4.0,766.0,2,21241856.0
419,393467276,2.5,28.0,0,15812315.0
420,393567084,3.0,26.0,0,26655870.0
421,393575110,4.0,1815.0,0,63327232.0
422,393575527,4.0,6602.0,0,63400960.0
423,393734203,2.0,9.0,0,2682880.0
424,393917657,4.0,22.0,0,33515520.0
425,394057299,4.5,6983.0,2,275684352.0
426,394314909,3.5,36.0,0,15852132.0
427,394633422,0.0,0.0,0,51328.0
428,394634657,4.5,12.0,0,61551616.0
429,395130613,3.5,2492.0,0,40911291.0
430,395183271,3.5,66.0,0,49209886.0
431,395232844,4.0,1920.0,4,252247040.0
432,395928305,2.5,10384.0,0,19831723.0
433,396085661,4.5,12485.0,4,191455232.0
434,396103539,4.5,2820.0,0,113908373.0
435,396346039,0.0,0.0,0,26377216.0
436,396597126,2.5,93.0,0,5017600.0
437,396607391,4.0,303.0,0,12118016.0
438,396837225,4.5,13147.0,0,42482779.0
439,397090691,4.5,1439.0,3,37890048.0
440,397635670,4.0,615.0,0,8312661.0
441,397836467,4.5,36217.0,0,50085888.0
442,397998531,4.0,124.0,0,25516032.0
443,398113284,0.0,0.0,0,16960512.0
444,398133128,4.5,59.0,6,57085952.0
445,398398860,3.5,113.0,0,34477056.0
446,398884361,4.0,2002.0,0,133463040.0
447,398916179,3.0,74.0,0,6414161.0
448,398941864,4.0,12136.0,0,40485929.0
449,398975927,3.5,832.0,2,191513600.0
450,399192982,3.5,383.0,0,27389160.0
451,399226597,4.0,18605.0,0,32022528.0
452,399232537,3.0,94.0,0,28015888.0
453,399710457,4.5,17551.0,0,50556928.0
454,400190405,3.5,137.0,1,41875456.0
455,400213892,4.5,1194.0,3,50015232.0
456,400458573,3.0,32.0,0,11968146.0
457,400600724,3.0,9.0,0,63982592.0
458,400627033,4.0,407.0,1,42928128.0
459,401227598,0.0,0.0,1,47307776.0
460,401377159,4.0,37.0,0,16351232.0
461,401468962,3.5,19.0,0,12328960.0
462,401529229,3.5,53.0,0,46484944.0
463,401710533,4.0,1006.0,2,40382464.0
464,402131111,3.5,74.0,0,75919360.0
465,402362706,3.5,197.0,0,24391873.0
466,402516081,4.0,1016.0,0,58638336.0
467,402793509,3.5,35.0,0,58212352.0
468,403016297,1.5,56.0,0,224016384.0
469,403728103,4.0,12.0,0,25436160.0
470,404016931,4.0,7955.0,0,51691520.0
471,404018064,4.0,107.0,0,30312448.0
472,404019594,4.0,531.0,0,30312448.0
473,404242044,4.5,1985.0,0,72999936.0
474,404515795,3.0,5867.0,0,18796544.0
475,404553553,4.5,8409.0,2,24138752.0
476,404761993,2.0,5.0,0,57758720.0
477,404768115,3.0,15.0,0,23207936.0
478,404976414,2.5,30.0,0,13279232.0
479,405094331,4.5,12.0,0,7204864.0
480,405430582,2.5,243.0,0,45953024.0
481,405430582,2.5,243.0,0,45953024.0
482,405705981,4.5,3330.0,0,44702166.0
483,406328480,4.0,346.0,4,171450368.0
484,406369517,3.0,27.0,0,84501159.0
485,406456426,3.5,140.0,0,5956608.0
486,406479628,3.5,115.0,0,101755824.0
487,406492638,4.0,25.0,0,24873984.0
488,406516620,4.5,141.0,0,20115456.0
489,406748411,4.5,552.0,0,102590464.0
490,406812630,0.0,0.0,0,5841920.0
491,406839347,2.5,32.0,0,24981103.0
492,406947559,3.0,12.0,0,8323072.0
493,407003328,3.0,5.0,0,54369280.0
494,407010291,3.5,119.0,0,47373632.0
495,407124620,4.0,1841.0,0,35151872.0
496,407137912,4.0,160.0,0,14290626.0
497,407201718,4.5,84.0,2,29290496.0
498,407440776,3.5,941.0,0,20304441.0
499,407653571,4.0,12.0,0,40961352.0
500,407678003,4.5,3455.0,0,50769920.0
501,407755896,0.0,0.0,0,28649472.0
502,407771155,0.0,0.0,0,598016.0
503,408057561,3.0,6.0,0,28079104.0
504,408198768,3.5,8.0,0,1746288.0
505,408219960,0.0,0.0,0,2378647.0
506,408259891,4.0,172.0,0,51535872.0
507,408302797,4.5,15468.0,0,169856000.0
508,408347359,4.5,41024.0,0,11283887.0
509,408470758,2.0,1675.0,0,3198976.0
510,408624898,5.0,39.0,0,14527116.0
511,408625309,4.5,180.0,1,66781393.0
512,408625686,4.5,47.0,0,21481158.0
513,408829853,3.5,57.0,11,423871488.0
514,408841149,4.5,9418.0,0,220413952.0
515,408854559,4.5,574.0,4,183409664.0
516,408950034,0.0,0.0,2,4723712.0
517,409292873,3.5,733.0,0,31388320.0
518,409567943,4.5,538.0,0,30947328.0
519,409678376,0.0,0.0,0,12695552.0
520,409784210,4.0,5113.0,0,8201413.0
521,409833853,4.5,513.0,2,23708672.0
522,409909263,3.5,820.0,0,66686012.0
523,409984283,4.0,114.0,0,82959360.0
524,410022507,0.0,0.0,0,9157632.0
525,410064207,2.0,53.0,0,19180544.0
526,410067664,2.5,29.0,0,8567808.0
527,410091935,4.0,610.0,0,29645824.0
528,410204657,4.5,21.0,0,2703360.0
529,410290778,3.5,8.0,2,33408000.0
530,410784366,4.0,575.0,0,31687274.0
531,411221095,2.5,109.0,0,13119602.0
532,411270782,3.5,74.0,0,2052096.0
533,411674051,0.0,0.0,0,31424512.0
534,411753537,3.5,701.0,0,15311872.0
535,412061659,4.0,17.0,0,14916751.0
536,412089940,3.0,32290.0,0,13466624.0
537,412097279,4.5,14.0,0,29096960.0
538,412157089,3.0,58.0,0,18592360.0
539,412325632,4.0,424.0,2,9819136.0
540,412445736,0.0,0.0,0,12609536.0
541,412502748,1.0,15.0,0,409570.0
542,412502748,1.0,15.0,0,409570.0
543,412539922,3.5,49.0,0,3750576.0
544,412654105,3.5,701.0,0,16633132.0
545,412719734,4.0,167.0,0,50941952.0
546,412782761,4.5,70.0,0,41119463.0
547,412792847,4.0,37.0,0,3123405.0
548,412839962,4.0,10.0,0,58437632.0
549,412866572,2.0,13.0,0,1179286.0
550,413107891,1.5,10.0,0,10027008.0
551,413249836,4.5,689.0,2,60491776.0
552,413427295,3.5,498.0,0,84131840.0
553,413443169,4.5,14777.0,0,139816960.0
554,413483193,0.0,0.0,0,26283008.0
555,413576141,0.0,0.0,0,5775360.0
556,413611238,2.5,17.0,0,49848517.0
557,413642222,4.0,124.0,0,73899008.0
558,413779660,4.0,265.0,0,109746176.0
559,413936788,4.0,1017.0,0,7913472.0
560,414305870,4.0,17.0,2,3580928.0
561,414395517,2.0,9.0,0,5333905.0
562,414396969,2.0,312.0,0,6435840.0
563,414498557,4.0,179.0,0,86999040.0
564,414658364,5.0,12774.0,4,62007296.0
565,414723566,4.0,526.0,0,5010544.0
566,414786592,3.0,84.0,0,27556652.0
567,414788461,2.5,125.0,0,24527694.0
568,414870851,4.0,50.0,0,29192192.0
569,415231898,4.0,552.0,0,37572608.0
570,415236673,3.5,201.0,0,8723252.0
571,415596610,4.0,103.0,0,22822912.0
572,415606677,3.5,263.0,0,16331458.0
573,415611962,3.5,136.0,0,52613120.0
574,415915620,4.0,496.0,2,39838720.0
575,415918754,3.5,576.0,0,47139840.0
576,416254013,4.5,790.0,5,40597504.0
577,416757122,3.0,3909.0,0,131172352.0
578,416766984,3.0,1018.0,0,10652411.0
579,416791138,0.0,0.0,0,15377408.0
580,417116053,0.0,0.0,0,9749504.0
581,417579453,0.0,0.0,0,930816.0
582,417634445,0.0,0.0,0,66145280.0
583,417715370,0.0,0.0,0,7634750.0
584,417722771,0.0,0.0,0,106615808.0
585,417725235,4.0,25.0,0,13816832.0
586,417726752,2.5,157.0,4,73814016.0
587,418186982,3.5,271.0,0,89993216.0
588,418508494,2.5,330.0,0,2516220.0
589,418510736,4.5,1174.0,2,19544803.0
590,418603735,0.0,0.0,0,2050395.0
591,418743655,2.5,38.0,0,3944447.0
592,418784843,3.5,16.0,0,8273920.0
593,418816633,3.0,19.0,0,4449280.0
594,418974698,4.5,371.0,0,82830336.0
595,419242369,4.0,7.0,0,26068992.0
596,419342105,3.5,275.0,0,17248256.0
597,419424268,4.5,3548.0,0,115684352.0
598,419568487,3.0,185.0,0,96057079.0
599,419584432,4.5,18.0,0,289805.0
600,419812538,4.5,14789.0,0,24502272.0
601,419878771,4.0,161.0,0,24142820.0
602,420143542,4.0,123.0,0,53060699.0
603,420150260,0.0,0.0,0,4643840.0
604,420150260,0.0,0.0,0,4643840.0
605,420263615,4.0,617.0,0,17531234.0
606,420352842,4.5,461.0,0,38953615.0
607,420374009,0.0,0.0,0,7850949.0
608,420880715,4.0,5.0,3,14589952.0
609,420903765,0.0,0.0,0,2807707.0
610,421205743,4.5,3210.0,2,47837184.0
611,421399481,5.0,6.0,0,17690170.0
612,421785586,4.0,599.0,0,19214839.0
613,421864154,4.5,6160.0,0,503759872.0
614,421978997,4.0,686.0,0,95590400.0
615,422274101,0.0,0.0,0,402186240.0
616,423000476,3.5,16.0,0,1375202.0
617,423198259,5.0,20923.0,7,43340800.0
618,423402184,0.0,0.0,0,52939776.0
619,423533300,3.5,698.0,0,139298816.0
620,423637440,3.5,68.0,2,55430144.0
621,423637742,0.0,0.0,0,4061693.0
622,423759279,4.0,538.0,0,19522012.0
623,423783267,3.5,3154.0,0,89321472.0
624,423911691,4.5,834.0,0,24945862.0
